0.854333146495502, 0.388260078450102, 0.123997531888985
0.872694010590803, 0.350576775229453, -0.0573798616548137
0.899928124089858, 0.574759867618192, -0.151859224392289
0.811987022961711, -0.0936217112603307, 0.362633974982593
0.879673555680666, 0.110685009283036, 0.363481690254054
0.937044906255705, 0.127504078845391, 0.219476634837538
0.878729852583601, 0.337395809636846, 0.227890527027866
0.951243956147313, 0.366859356826749, 0.0589866616723705
1.02015768089938, 0.601207221176666, 0.0750516188701322
1.15574489016963, -0.12152993368781, 0.56891408152594
1.23435425866283, -0.107265183403126, 0.387989148935251
1.14923776261275, 0.0878715057094916, 0.356362007834563
1.11459758157599, 0.0850104259205143, 0.204363057070279
0.947578099315964, 0.218579325467343, 0.246669313589191
0.904168360298403, 0.225593475476701, 0.0657789937299979
0.807295034015796, 0.449615558611282, 0.0469171073629611
0.946169696700187, 0.0673797400283694, 0.609432068687033
1.10315479336813, 0.0372184802510603, 0.492972955770396
1.05741883046163, 0.208769230293803, 0.371309554335667
1.10040393644335, 0.161349799171979, 0.229128377068477
